tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819924195358416896,12984,4915,8796114,145903,2017-01-13 15:08:56+00:00
819711362133872643,13448,3131,8796114,145903,2017-01-13 01:03:12+00:00
819588359383371776,9702,2003,8796114,145903,2017-01-12 16:54:26+00:00
819347104292290561,7257,1215,8796114,145903,2017-01-12 00:55:47+00:00
819238181065359361,2279,410,8796114,145903,2017-01-11 17:42:57+00:00
819227688460238848,23216,6772,8796114,145903,2017-01-11 17:01:16+00:00
819015337530290176,0,37119,8796114,145903,2017-01-11 02:57:27+00:00
819015331746349057,0,19088,8796114,145903,2017-01-11 02:57:26+00:00
819006400881917954,45595,19088,8796114,145903,2017-01-11 02:21:57+00:00
819004803107983360,87495,37119,8796114,145903,2017-01-11 02:15:36+00:00
818646164899774465,0,21156,8796114,145903,2017-01-10 02:30:30+00:00
818627210458333184,22567,7591,8796114,145903,2017-01-10 01:15:10+00:00
818614493328580609,9921,2583,8796114,145903,2017-01-10 00:24:38+00:00
818588835076603904,0,6193,8796114,145903,2017-01-09 22:42:41+00:00
818536468981415936,10979,2475,8796114,145903,2017-01-09 19:14:36+00:00
818307523543449600,0,8155,8796114,145903,2017-01-09 04:04:51+00:00
818259473185828864,11103,2285,8796114,145903,2017-01-09 00:53:55+00:00
818145370475810820,12363,2591,8796114,145903,2017-01-08 17:20:31+00:00
817908911860748288,4893,810,8796114,145903,2017-01-08 01:40:55+00:00
817827839487737858,52038,27294,8796114,145903,2017-01-07 20:18:46+00:00
817777686764523521,10830,2715,8796114,145903,2017-01-07 16:59:28+00:00
817536400337801217,11853,2988,8796115,145903,2017-01-07 01:00:41+00:00
817502432452313088,0,3419,8796115,145903,2017-01-06 22:45:43+00:00
817423860136083457,34110,14827,8796115,145903,2017-01-06 17:33:29+00:00
817415592588222464,5642,955,8796115,145903,2017-01-06 17:00:38+00:00
817181837579653120,0,8530,8796115,145903,2017-01-06 01:31:47+00:00
817171292965273600,8830,2041,8796115,145903,2017-01-06 00:49:53+00:00
817120970343411712,12320,2620,8796115,145903,2017-01-05 21:29:55+00:00
817056546584727552,8662,1657,8796115,145903,2017-01-05 17:13:55+00:00
816829038950027264,0,4753,8796115,145903,2017-01-05 02:09:53+00:00
816816676327063552,10092,2061,8796115,145903,2017-01-05 01:20:46+00:00
816697700272001025,9873,2212,8796115,145903,2017-01-04 17:27:59+00:00
816450570814898180,30672,8155,8796115,145903,2017-01-04 01:05:59+00:00
816336735214911488,8677,1960,8796115,145903,2017-01-03 17:33:39+00:00
816091915477250048,9012,2165,8796115,145903,2017-01-03 01:20:49+00:00
816062466425819140,0,1029,8796115,145903,2017-01-02 23:23:48+00:00
816014286006976512,0,5313,8796115,145903,2017-01-02 20:12:21+00:00
815990720817401858,4992,1029,8796115,145903,2017-01-02 18:38:42+00:00
815966073409433600,22615,8530,8796115,145903,2017-01-02 17:00:46+00:00
815745968457060357,0,4171,8796115,145903,2017-01-02 02:26:09+00:00
815736392542261248,9933,2281,8796115,145903,2017-01-02 01:48:06+00:00
815639385530101762,8304,1668,8796115,145903,2017-01-01 19:22:38+00:00
815390420867969024,10450,3838,8796115,145903,2017-01-01 02:53:20+00:00
814986499976527872,7731,1288,8796115,145903,2016-12-31 00:08:17+00:00
814638523311648768,11380,2725,8796115,145903,2016-12-30 01:05:33+00:00
814578408554463233,0,5903,8796115,145903,2016-12-29 21:06:41+00:00
814530161257443328,8729,1883,8796115,145903,2016-12-29 17:54:58+00:00
814153002265309185,29034,8769,8796115,145903,2016-12-28 16:56:16+00:00
813944609378369540,0,3221,8796115,145903,2016-12-28 03:08:11+00:00
813910438903693312,9385,1885,8796115,145903,2016-12-28 00:52:25+00:00
813812741911748608,36760,14138,8796115,145903,2016-12-27 18:24:12+00:00
813800681631023104,8397,1783,8796115,145903,2016-12-27 17:36:16+00:00
813217897535406080,18825,7372,8796115,145903,2016-12-26 03:00:30+00:00
813202720496779264,9322,1834,8796115,145903,2016-12-26 02:00:11+00:00
813187593374461952,20079,4408,8796115,145903,2016-12-26 01:00:05+00:00
813172488309972993,9365,1949,8796115,145903,2016-12-26 00:00:03+00:00
813157409116065792,7855,2234,8796115,145903,2016-12-25 23:00:08+00:00
813142292504645637,8561,2410,8796115,145903,2016-12-25 22:00:04+00:00
813130366689148928,4509,452,8796115,145903,2016-12-25 21:12:41+00:00
813127251579564032,11960,3167,8796115,145903,2016-12-25 21:00:18+00:00
813112105746448384,10406,2776,8796115,145903,2016-12-25 20:00:07+00:00
813096984823349248,10677,3663,8796115,145903,2016-12-25 19:00:02+00:00
813081950185472002,9995,2813,8796115,145903,2016-12-25 18:00:17+00:00
813066809284972545,8031,1978,8796115,145903,2016-12-25 17:00:08+00:00
813051746834595840,21199,7452,8796115,145903,2016-12-25 16:00:16+00:00
812781120811126785,7651,1925,8796115,145903,2016-12-24 22:04:54+00:00
812709060537683968,6678,1448,8796115,145903,2016-12-24 17:18:34+00:00
812503143955202048,6148,1235,8796115,145903,2016-12-24 03:40:19+00:00
812466873996607488,8050,1953,8796115,145903,2016-12-24 01:16:12+00:00
812372279581671427,13801,3702,8796115,145903,2016-12-23 19:00:19+00:00
811985624773361665,7345,1422,8796115,145903,2016-12-22 17:23:53+00:00
811744202451197953,7635,1621,8796115,145903,2016-12-22 01:24:33+00:00
811647686436880384,5675,751,8796115,145903,2016-12-21 19:01:02+00:00
811627233043480576,12908,3119,8796115,145903,2016-12-21 17:39:46+00:00
811386762094317568,21168,6466,8796115,145903,2016-12-21 01:44:13+00:00
810984652412424192,5395,1457,8796115,145903,2016-12-19 23:06:23+00:00
810896069567610880,9120,1795,8796115,145903,2016-12-19 17:14:23+00:00
810657578271330305,11093,2683,8796115,145903,2016-12-19 01:26:42+00:00
810284430598270976,35662,11444,8796115,145903,2016-12-18 00:43:57+00:00
810254108431155201,14872,3420,8796115,145903,2016-12-17 22:43:27+00:00
809920764300447744,15719,3992,8796115,145903,2016-12-17 00:38:52+00:00
809808892968534016,0,4954,8796115,145903,2016-12-16 17:14:20+00:00
809448704142938112,7018,1484,8796116,145903,2016-12-15 17:23:04+00:00
809220051211603969,20159,5674,8796116,145903,2016-12-15 02:14:29+00:00
809084759137812480,13399,3575,8796116,145903,2016-12-14 17:16:53+00:00
808838249661788160,10241,3080,8796116,145903,2016-12-14 00:57:20+00:00
808733504066486276,7996,2193,8796116,145903,2016-12-13 18:01:07+00:00
808501579447930884,11451,2638,8796116,145903,2016-12-13 02:39:32+00:00
808344865868283904,43079,21156,8796116,145903,2016-12-12 16:16:49+00:00
808134635716833280,0,6017,8796116,145903,2016-12-12 02:21:26+00:00
808106460588765185,8905,2231,8796116,145903,2016-12-12 00:29:28+00:00
808001312164028416,12676,3587,8796116,145903,2016-12-11 17:31:39+00:00
807621403335917568,14767,3673,8796116,145903,2016-12-10 16:22:02+00:00
807106840509214720,119693,56147,8796116,145903,2016-12-09 06:17:20+00:00
807059379405148160,0,7454,8796116,145903,2016-12-09 03:08:45+00:00
807010152071229440,13250,3919,8796116,145903,2016-12-08 23:53:08+00:00
806629075125202948,75629,35109,8796117,145903,2016-12-07 22:38:52+00:00
806620845233815552,0,5610,8796117,145903,2016-12-07 22:06:10+00:00
806576416489959424,4956,1975,8796117,145903,2016-12-07 19:09:37+00:00
806542213899489280,10347,2388,8796117,145903,2016-12-07 16:53:43+00:00
806242860592926720,0,11793,8796117,145903,2016-12-06 21:04:11+00:00
806219024703037440,6518,1213,8796117,145903,2016-12-06 19:29:28+00:00
805958939288408065,0,5443,8796117,145903,2016-12-06 02:15:59+00:00
805932879469572096,8393,1951,8796117,145903,2016-12-06 00:32:26+00:00
805826884734976000,6646,1856,8796117,145903,2016-12-05 17:31:15+00:00
805823200554876929,0,8140,8796117,145903,2016-12-05 17:16:37+00:00
805520635690676224,5827,1680,8796117,145903,2016-12-04 21:14:20+00:00
805487436403003392,8901,2556,8796117,145903,2016-12-04 19:02:24+00:00
805207613751304193,7930,1745,8796117,145903,2016-12-04 00:30:29+00:00
804738756058218496,13876,3864,8796117,145903,2016-12-02 17:27:25+00:00
804475857670639616,6207,2038,8796117,145903,2016-12-02 00:02:45+00:00
804413760345620481,0,3279,8796117,145903,2016-12-01 19:56:00+00:00
804026241225523202,45019,16384,8796117,145903,2016-11-30 18:16:08+00:00
803773340896923648,10188,2781,8796117,145903,2016-11-30 01:31:12+00:00
803692223237865472,0,7540,8796117,145903,2016-11-29 20:08:52+00:00
803638050916102144,11088,4203,8796117,145903,2016-11-29 16:33:36+00:00
803380650405482500,7876,1894,8796117,145903,2016-11-28 23:30:47+00:00
803321560782307329,0,5403,8796117,145903,2016-11-28 19:35:59+00:00
803276597545603072,10160,2491,8796117,145903,2016-11-28 16:37:19+00:00
802952499103731712,9139,2037,8796117,145903,2016-11-27 19:09:28+00:00
802624713319034886,0,2955,8796117,145903,2016-11-26 21:26:58+00:00
802600418706604034,7198,1489,8796117,145903,2016-11-26 19:50:26+00:00
802572683846291456,9050,2549,8796117,145903,2016-11-26 18:00:13+00:00
802323869084381190,16422,5915,8796117,145903,2016-11-26 01:31:31+00:00
802265048156610565,6847,1398,8796117,145903,2016-11-25 21:37:47+00:00
802239329049477120,9191,2662,8796117,145903,2016-11-25 19:55:35+00:00
802185808107208704,0,276,8796117,145903,2016-11-25 16:22:55+00:00
801958328846974976,7856,1742,8796117,145903,2016-11-25 01:18:59+00:00
801854953262350336,1803,240,8796117,145903,2016-11-24 18:28:13+00:00
801538201127157760,8334,2103,8796117,145903,2016-11-23 21:29:33+00:00
801285448605831168,6131,834,8796117,145903,2016-11-23 04:45:12+00:00
801167903437357056,24767,6017,8796117,145903,2016-11-22 20:58:07+00:00
801127390143516673,0,4005,8796117,145903,2016-11-22 18:17:08+00:00
801115127852503040,8180,2128,8796117,145903,2016-11-22 17:28:25+00:00
800859414831898624,694,98,8796117,145903,2016-11-22 00:32:18+00:00
800855607700029440,0,1634,8796117,145903,2016-11-22 00:17:10+00:00
800751577355128832,10701,2837,8796117,145903,2016-11-21 17:23:47+00:00
800513324630806528,13278,3033,8796117,145903,2016-11-21 01:37:04+00:00
800459316964663297,9632,2201,8796117,145903,2016-11-20 22:02:27+00:00
800443802682937345,0,4384,8796117,145903,2016-11-20 21:00:48+00:00
800388270626521089,11295,2851,8796117,145903,2016-11-20 17:20:08+00:00
800188575492947969,0,4005,8796117,145903,2016-11-20 04:06:37+00:00
800141422401830912,15478,2583,8796117,145903,2016-11-20 00:59:15+00:00
800018252395122689,28733,13361,8796117,145903,2016-11-19 16:49:49+00:00
799774291445383169,0,4760,8796117,145903,2016-11-19 00:40:24+00:00
799757965289017345,8498,2201,8796117,145903,2016-11-18 23:35:32+00:00
799422933579902976,8169,1956,8796117,145903,2016-11-18 01:24:14+00:00
799308762079035393,0,5548,8796117,145903,2016-11-17 17:50:33+00:00
799297110730567681,10026,2802,8796117,145903,2016-11-17 17:04:16+00:00
799063482566066176,8170,2502,8796117,145903,2016-11-17 01:35:54+00:00
798933969379225600,13263,4531,8796117,145903,2016-11-16 17:01:16+00:00
798925684722855936,7600,1463,8796117,145903,2016-11-16 16:28:21+00:00
798705661114773508,0,6743,8796117,145903,2016-11-16 01:54:03+00:00
798701998996647937,0,7905,8796117,145903,2016-11-16 01:39:30+00:00
798697898615730177,0,6620,8796117,145903,2016-11-16 01:23:12+00:00
798694562394996736,0,5037,8796117,145903,2016-11-16 01:09:57+00:00
798686750113755136,0,2370,8796117,145903,2016-11-16 00:38:54+00:00
798682547630837760,0,4791,8796118,145903,2016-11-16 00:22:12+00:00
798673117451325440,0,5629,8796118,145903,2016-11-15 23:44:44+00:00
798665375516884993,0,3970,8796118,145903,2016-11-15 23:13:58+00:00
798644042770751489,0,1881,8796118,145903,2016-11-15 21:49:12+00:00
798628517273620480,0,2007,8796118,145903,2016-11-15 20:47:30+00:00
798585098161549313,0,5786,8796118,145903,2016-11-15 17:54:59+00:00
798576900688019456,0,5935,8796118,145903,2016-11-15 17:22:24+00:00
798340744599797760,0,3394,8796118,145903,2016-11-15 01:44:00+00:00
798209839306514432,10557,2607,8796118,145903,2016-11-14 17:03:50+00:00
797971864723324932,11740,3156,8796118,145903,2016-11-14 01:18:12+00:00
797545162159308800,14729,4941,8796118,145903,2016-11-12 21:02:38+00:00
797236660651966464,20220,6678,8796118,145903,2016-11-12 00:36:46+00:00
797165961484890113,227,26,8796118,145903,2016-11-11 19:55:50+00:00
796904159865868288,0,9062,8796118,145903,2016-11-11 02:35:32+00:00
796865951799083009,7798,1950,8796118,145903,2016-11-11 00:03:42+00:00
796759840936919040,11994,3073,8796118,145903,2016-11-10 17:02:03+00:00
796563435802726400,0,7386,8796118,145903,2016-11-10 04:01:37+00:00
796484825502875648,7670,1782,8796118,145903,2016-11-09 22:49:15+00:00
796387464403357696,11136,4209,8796118,145903,2016-11-09 16:22:22+00:00
796177847564038144,0,14474,8796118,145903,2016-11-09 02:29:25+00:00
796149749086875649,32651,14474,8796118,145903,2016-11-09 00:37:46+00:00
796125600683540480,5024,1833,8796118,145903,2016-11-08 23:01:49+00:00
796116448414461957,9215,2452,8796118,145903,2016-11-08 22:25:27+00:00
796080075804475393,8577,2343,8796118,145903,2016-11-08 20:00:55+00:00
796031486298386433,10945,3763,8796118,145903,2016-11-08 16:47:50+00:00
795464331001561088,50219,23970,8796118,145903,2016-11-07 03:14:10+00:00
795400264262053889,10185,2918,8796118,145903,2016-11-06 22:59:35+00:00
795076730285391872,16397,5508,8796118,145903,2016-11-06 01:33:58+00:00
794983741416415232,0,3421,8796118,145903,2016-11-05 19:24:28+00:00
794926597468000259,10362,2336,8796118,145903,2016-11-05 15:37:24+00:00
794355576146903043,0,10448,8796118,145903,2016-11-04 01:48:22+00:00
794332329137291264,9701,2718,8796118,145903,2016-11-04 00:15:59+00:00
794205286408003585,9342,3371,8796118,145903,2016-11-03 15:51:10+00:00
793962221541933056,17020,4954,8796118,145903,2016-11-02 23:45:19+00:00
793845145112371200,9349,1896,8796118,145903,2016-11-02 16:00:06+00:00
793614319594401792,0,3181,8796118,145903,2016-11-02 00:42:53+00:00
793601777308463104,8086,1647,8796118,145903,2016-11-01 23:53:02+00:00
793500921481273345,10795,2410,8796118,145903,2016-11-01 17:12:16+00:00
793286476301799424,24897,9290,8796118,145903,2016-11-01 03:00:09+00:00
793271401113350145,8810,2427,8796118,145903,2016-11-01 02:00:14+00:00
793256262322548741,20222,8465,8796118,145903,2016-11-01 01:00:05+00:00
793241302385262592,10634,3347,8796118,145903,2016-11-01 00:00:38+00:00
793226087023144960,9953,2915,8796118,145903,2016-10-31 23:00:11+00:00
793210959003287553,9038,2837,8796118,145903,2016-10-31 22:00:04+00:00
793195938047070209,15477,5709,8796118,145903,2016-10-31 21:00:23+00:00
793180763617361921,7018,2030,8796118,145903,2016-10-31 20:00:05+00:00
793165685325201412,9523,2830,8796118,145903,2016-10-31 19:00:10+00:00
793150605191548928,6256,1722,8796118,145903,2016-10-31 18:00:14+00:00
793135492858580992,6509,2534,8796118,145903,2016-10-31 17:00:11+00:00
793120401413079041,12825,3978,8795436,145902,2016-10-31 16:00:13+00:00
792913359805018113,14524,4036,8796118,145903,2016-10-31 02:17:31+00:00
792883833364439040,11450,4331,8796118,145903,2016-10-31 00:20:11+00:00
792773781206999040,7442,1699,8796118,145903,2016-10-30 17:02:53+00:00
792394556390137856,13621,4350,8796118,145903,2016-10-29 15:55:58+00:00
792050063153438720,7243,1828,8796118,145903,2016-10-28 17:07:05+00:00
791821351946420224,0,21392,8796118,145903,2016-10-28 01:58:16+00:00
791784077045166082,0,9717,8796118,145903,2016-10-27 23:30:09+00:00
791780927877898241,0,3877,8796118,145903,2016-10-27 23:17:38+00:00
791774931465953280,45693,22490,8796118,145903,2016-10-27 22:53:48+00:00
791672322847637504,11897,3181,8796118,145903,2016-10-27 16:06:04+00:00
791406955684368384,13306,4171,8796118,145903,2016-10-26 22:31:36+00:00
791312159183634433,8900,2572,8796118,145903,2016-10-26 16:14:55+00:00
791026214425268224,0,4161,8796118,145903,2016-10-25 21:18:40+00:00
790987426131050500,9943,2166,8796118,145903,2016-10-25 18:44:32+00:00
790946055508652032,16849,4753,8796118,145903,2016-10-25 16:00:09+00:00
790723298204217344,0,2345,8796118,145903,2016-10-25 01:14:59+00:00
790698755171364864,8328,1952,8796118,145903,2016-10-24 23:37:28+00:00
790581949425475584,20898,7247,8796118,145903,2016-10-24 15:53:19+00:00
790337589677002753,7929,1909,8796118,145903,2016-10-23 23:42:19+00:00
790277117346975746,12720,3221,8796118,145903,2016-10-23 19:42:02+00:00
790227638568808452,0,3620,8796118,145903,2016-10-23 16:25:25+00:00
789986466051088384,9378,2345,8796118,145903,2016-10-23 00:27:05+00:00
789960241177853952,0,4174,8796118,145903,2016-10-22 22:42:52+00:00
789903600034189313,10475,4192,8796118,145903,2016-10-22 18:57:48+00:00
789628658055020548,7591,1791,8796118,145903,2016-10-22 00:45:17+00:00
789599242079838210,6853,1954,8796118,145903,2016-10-21 22:48:24+00:00
789530877013393408,11875,3421,8796118,145903,2016-10-21 18:16:44+00:00
789314372632018944,8763,2323,8796118,145903,2016-10-21 03:56:25+00:00
789280767834746880,0,5008,8796118,145903,2016-10-21 01:42:53+00:00
789268448748703744,9220,2638,8796118,145903,2016-10-21 00:53:56+00:00
789137962068021249,9841,2831,8796118,145903,2016-10-20 16:15:26+00:00
788908386943430656,27753,12640,8796118,145903,2016-10-20 01:03:11+00:00
788765914992902144,27651,10448,8796118,145903,2016-10-19 15:37:03+00:00
788552643979468800,0,7271,8796118,145903,2016-10-19 01:29:35+00:00
788412144018661376,15734,5335,8796118,145903,2016-10-18 16:11:17+00:00
788178268662984705,7310,2122,8796118,145903,2016-10-18 00:41:57+00:00
788150585577050112,6194,1303,8796118,145903,2016-10-17 22:51:57+00:00
788070120937619456,0,3469,8796118,145903,2016-10-17 17:32:13+00:00
788039637453406209,6201,1339,8796118,145903,2016-10-17 15:31:05+00:00
787810552592695296,8731,3088,8796118,145903,2016-10-17 00:20:47+00:00
787717603741622272,10381,2811,8796118,145903,2016-10-16 18:11:26+00:00
787397959788929025,11016,2879,8796118,145903,2016-10-15 21:01:17+00:00
787322443945877504,7866,1762,8796118,145903,2016-10-15 16:01:13+00:00
787111942498508800,0,6835,8796118,145903,2016-10-15 02:04:45+00:00
786963064373534720,26929,8072,8796118,145903,2016-10-14 16:13:10+00:00
786729988674449408,0,2451,8796118,145903,2016-10-14 00:47:00+00:00
786709082849828864,18436,6187,8796118,145903,2016-10-13 23:23:56+00:00
786664955043049472,10720,2589,8796118,145903,2016-10-13 20:28:35+00:00
786595970293370880,9550,3156,8796118,145903,2016-10-13 15:54:28+00:00
786363235746385920,11006,3548,8796118,145903,2016-10-13 00:29:39+00:00
786286427768250368,8062,2878,8796118,145903,2016-10-12 19:24:27+00:00
786233965241827333,15418,4788,8796118,145903,2016-10-12 15:55:59+00:00
786051337297522688,1440,156,8796118,145903,2016-10-12 03:50:17+00:00
786036967502913536,0,7092,8796118,145903,2016-10-12 02:53:11+00:00
785927819176054784,11506,3228,8796118,145903,2016-10-11 19:39:28+00:00
785872687017132033,6768,1833,8796118,145903,2016-10-11 16:00:24+00:00
785639753186217984,7924,2263,8796118,145903,2016-10-11 00:34:48+00:00
785533386513321988,9223,2019,8796117,145903,2016-10-10 17:32:08+00:00
785515384317313025,6187,1277,8796117,145903,2016-10-10 16:20:36+00:00
785264754247995392,7330,1653,8796117,145903,2016-10-09 23:44:41+00:00
785170936622350336,12161,4884,8796117,145903,2016-10-09 17:31:53+00:00
784826020293709826,10207,3279,8796117,145903,2016-10-08 18:41:19+00:00
784517518371221505,9059,2563,8796117,145903,2016-10-07 22:15:26+00:00
784431430411685888,5763,1284,8796117,145903,2016-10-07 16:33:21+00:00
784183165795655680,20266,8140,8796117,145903,2016-10-07 00:06:50+00:00
784057939640352768,30043,11233,8796117,145903,2016-10-06 15:49:14+00:00
783839966405230592,30321,10888,8796117,145903,2016-10-06 01:23:05+00:00
783821107061198850,7423,1996,8796117,145903,2016-10-06 00:08:09+00:00
783695101801398276,10565,3248,8796117,145903,2016-10-05 15:47:27+00:00
783466772167098368,8539,2272,8796117,145903,2016-10-05 00:40:09+00:00
783391753726550016,17045,5537,8796117,145903,2016-10-04 19:42:03+00:00
783347506784731136,0,5602,8796117,145903,2016-10-04 16:46:14+00:00
783334639985389568,29428,11793,8796117,145903,2016-10-04 15:55:06+00:00
783085703974514689,8221,2225,8796117,145903,2016-10-03 23:25:55+00:00
782969140009107456,24337,7454,8796117,145903,2016-10-03 15:42:44+00:00
782747134529531904,7537,1423,8796117,145903,2016-10-03 01:00:34+00:00
782722598790725632,17409,5443,8796117,145903,2016-10-02 23:23:04+00:00
782598640137187329,7864,1891,8796117,145903,2016-10-02 15:10:30+00:00
782305867769217024,16795,5617,8796117,145903,2016-10-01 19:47:08+00:00
782021823840026624,0,6261,8796116,145903,2016-10-01 00:58:26+00:00
781955203444699136,11218,3403,8796116,145903,2016-09-30 20:33:43+00:00
781661882474196992,10506,2738,8796116,145903,2016-09-30 01:08:10+00:00
781655249211752448,4024,1141,8796116,145903,2016-09-30 00:41:48+00:00
781524693396357120,20903,5610,8796116,145903,2016-09-29 16:03:01+00:00
781308096455073793,7192,2574,8796116,145903,2016-09-29 01:42:20+00:00
781251288990355457,8511,2094,8796116,145903,2016-09-28 21:56:36+00:00
781163403222056960,9888,2768,8796116,145903,2016-09-28 16:07:23+00:00
780931614150983680,21797,7386,8796116,145903,2016-09-28 00:46:20+00:00
780858289093574656,7236,2031,8796116,145903,2016-09-27 19:54:58+00:00
780800785462489090,5526,1312,8796116,145903,2016-09-27 16:06:28+00:00
780601303617732608,12207,3373,8796116,145903,2016-09-27 02:53:48+00:00
780543529827336192,6352,1753,8796116,145903,2016-09-26 23:04:13+00:00
780496263422808064,0,3720,8796116,145903,2016-09-26 19:56:24+00:00
780476555013349377,0,114,8796116,145903,2016-09-26 18:38:05+00:00
780459368902959104,5342,1085,8796116,145903,2016-09-26 17:29:48+00:00
780192070812196864,8779,2253,8796116,145903,2016-09-25 23:47:39+00:00
780092040432480260,0,2313,8796116,145903,2016-09-25 17:10:10+00:00
780074436359819264,12275,5012,8796116,145903,2016-09-25 16:00:13+00:00
779834332596887552,19037,7092,8796116,145903,2016-09-25 00:06:08+00:00
779377524342161408,8861,3131,8796116,145903,2016-09-23 17:50:56+00:00
779124354206535695,0,18425,8796116,145903,2016-09-23 01:04:56+00:00
779056095788752897,14859,4570,8796116,145903,2016-09-22 20:33:42+00:00
778990705243029504,20100,7248,8796116,145903,2016-09-22 16:13:51+00:00
778774459159379968,0,9963,8796116,145903,2016-09-22 01:54:34+00:00
778764940568104960,873,365,8796116,145903,2016-09-22 01:16:45+00:00
778748913645780993,6939,1322,8796116,145903,2016-09-22 00:13:04+00:00
778650543019483137,5808,1509,8796116,145903,2016-09-21 17:42:10+00:00
778624900596654080,4668,1016,8796116,145903,2016-09-21 16:00:17+00:00
778408200802557953,13704,4355,8796116,145903,2016-09-21 01:39:11+00:00
778396591732486144,0,12310,8796116,145903,2016-09-21 00:53:04+00:00
778383385161035776,5881,1109,8796116,145903,2016-09-21 00:00:35+00:00
778286810187399168,10438,3314,8796116,145903,2016-09-20 17:36:50+00:00
778039087836069888,8559,2663,8796116,145903,2016-09-20 01:12:28+00:00
778027034220126208,6587,1624,8796116,145903,2016-09-20 00:24:34+00:00
777953400541634568,0,3550,8796116,145903,2016-09-19 19:31:59+00:00
777885040357281792,6378,1637,8796116,145903,2016-09-19 15:00:20+00:00
777684233540206592,11285,2955,8796116,145903,2016-09-19 01:42:24+00:00
777641927919427584,0,4252,8796116,145903,2016-09-18 22:54:18+00:00
777621514455814149,8791,2515,8796116,145903,2016-09-18 21:33:11+00:00
777189768882946048,14355,4328,8796116,145903,2016-09-17 16:57:35+00:00
776819012571455488,0,13763,8796116,145903,2016-09-16 16:24:19+00:00
776813020089548800,4912,1213,8796116,145903,2016-09-16 16:00:31+00:00
776477788987613185,8869,2799,8796116,145903,2016-09-15 17:48:25+00:00
776249906839351296,0,9181,8796116,145903,2016-09-15 02:42:54+00:00
776218204058357768,30055,15960,8796116,145903,2016-09-15 00:36:55+00:00
776201521193218049,9669,2532,8796116,145903,2016-09-14 23:30:38+00:00
776113305656188928,11831,4384,8796116,145903,2016-09-14 17:40:06+00:00
776088319444877312,1854,151,8796116,145903,2016-09-14 16:00:49+00:00
775898661951791106,0,16607,8796116,145903,2016-09-14 03:27:11+00:00
775842724423557120,11767,2669,8796116,145903,2016-09-13 23:44:54+00:00
775733305207554048,13934,4005,8796116,145903,2016-09-13 16:30:07+00:00
775729183532220416,13063,4620,8796116,145903,2016-09-13 16:13:44+00:00
775364825476165632,7439,2987,8796116,145903,2016-09-12 16:05:54+00:00
775350846108426240,10211,3927,8796116,145903,2016-09-12 15:10:21+00:00
775085132600442880,15619,4760,8796116,145903,2016-09-11 21:34:30+00:00
774757898236878852,8641,1794,8796116,145903,2016-09-10 23:54:11+00:00
774639387460112384,6763,1741,8796116,145903,2016-09-10 16:03:16+00:00
774314403806253056,21870,5548,8796116,145903,2016-09-09 18:31:54+00:00
773985732834758656,10772,3879,8796116,145903,2016-09-08 20:45:53+00:00
773922284943896577,6431,1754,8796116,145903,2016-09-08 16:33:46+00:00
773704687002451968,6631,1636,8796116,145903,2016-09-08 02:09:06+00:00
773670353721753600,5374,1314,8796116,145903,2016-09-07 23:52:41+00:00
773547596996571136,22192,6193,8796116,145903,2016-09-07 15:44:53+00:00
773336787167145985,0,5105,8796116,145903,2016-09-07 01:47:12+00:00
773308824254029826,23395,7503,8796116,145903,2016-09-06 23:56:05+00:00
773247561583001600,9503,3266,8796116,145903,2016-09-06 19:52:39+00:00
773191612633579521,10040,4151,8796116,145903,2016-09-06 16:10:20+00:00
772877495989305348,8598,3890,8796116,145903,2016-09-05 19:22:09+00:00
772826264096874500,8096,2357,8796116,145903,2016-09-05 15:58:34+00:00
772615324260794368,0,3393,8796116,145903,2016-09-05 02:00:22+00:00
772581559778025472,6527,1701,8796116,145903,2016-09-04 23:46:12+00:00
772193107915964416,6067,1396,8796116,145903,2016-09-03 22:02:38+00:00
772152991789019136,3818,1134,8796116,145903,2016-09-03 19:23:13+00:00
772117678702071809,3795,743,8796116,145903,2016-09-03 17:02:54+00:00
772114945936949249,2742,470,8796116,145903,2016-09-03 16:52:02+00:00
772102971039580160,4013,946,8796115,145903,2016-09-03 16:04:27+00:00
771908950375665664,6609,1914,8796115,145903,2016-09-03 03:13:29+00:00
771770456517009408,12045,3394,8796115,145903,2016-09-02 18:03:10+00:00
771500966810099713,8289,2621,8795433,145902,2016-09-02 00:12:18+00:00
771380798096281600,10520,5105,8796115,145903,2016-09-01 16:14:48+00:00
771171053431250945,0,7488,8796115,145903,2016-09-01 02:21:21+00:00
771136648247640064,9185,2933,8796115,145903,2016-09-01 00:04:38+00:00
771102124360998913,6258,1447,8796115,145903,2016-08-31 21:47:27+00:00
771014301343748096,6885,1665,8796115,145903,2016-08-31 15:58:28+00:00
770787852854652928,4938,1203,8796115,145903,2016-08-31 00:58:39+00:00
770772759874076672,5184,1419,8796115,145903,2016-08-30 23:58:40+00:00
770655142660169732,7357,1773,8796115,145903,2016-08-30 16:11:18+00:00
770414278348247044,6341,2104,8796115,145903,2016-08-30 00:14:12+00:00
770293558247038976,6260,1480,8796115,145903,2016-08-29 16:14:30+00:00
770093767776997377,0,3060,8796115,145903,2016-08-29 03:00:36+00:00
770069151037685760,7619,2306,8796115,145903,2016-08-29 01:22:47+00:00
769940425801170949,31417,9597,8796115,145903,2016-08-28 16:51:16+00:00
769695466921623552,6431,1688,8796115,145903,2016-08-28 00:37:54+00:00
